TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-22 21:34:49,1771796089731,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,vq7qb-1771796089731-a3154ce41b40,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,6,gru1,256,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MDJW7EHRCYE1VA5VVE5GF,4blok7SOCkin,1
2026-02-22 21:34:49,1771796089731,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,vq7qb-1771796089731-a3154ce41b40,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,23,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:34:49,1771796089489,portfoliosantossergio.vercel.app/pt-BR,GET,,304,zlld7-1771796089489-7ae04931c49c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,6,gru1,256,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MDJMNJFKCSW1GZCXR1D86,4blok7SOCkin,1
2026-02-22 21:34:49,1771796089489,portfoliosantossergio.vercel.app/pt-BR,GET,,304,zlld7-1771796089489-7ae04931c49c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,27,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:34:49,1771796089426,portfoliosantossergio.vercel.app/pt,GET,,307,zlld7-1771796089426-048d8d8c87f8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,7,gru1,256,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MDJJXVQRJ7QKYZ70NQJ37,4blok7SOCkin,1
2026-02-22 21:34:49,1771796089426,portfoliosantossergio.vercel.app/pt,GET,,307,zlld7-1771796089426-048d8d8c87f8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,,redirect,/pt,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,32,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:34:49,1771796089359,portfoliosantossergio.vercel.app/,GET,,307,vq7qb-1771796089359-c8758d2c122e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,,redirect,/,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:34:07,1771796047188,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,56wx8-1771796047188-65f79cac0416,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,6,gru1,256,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MC9AZPTT3GQ3BMXR2YQYN,4blok7SOCkin,1
2026-02-22 21:34:07,1771796047188,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,56wx8-1771796047188-65f79cac0416,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,32,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:34:07,1771796047007,portfoliosantossergio.vercel.app/pt-BR,GET,,304,wvkr4-1771796047007-972319443d7a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,256,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MC959ND2PSXTE77J52FDA,4blok7SOCkin,1
2026-02-22 21:34:07,1771796047007,portfoliosantossergio.vercel.app/pt-BR,GET,,304,wvkr4-1771796047007-972319443d7a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,31,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:33:42,1771796022517,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,56wx8-1771796022517-65af61b6e227,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,6,gru1,256,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MBH802GEBCG327ZAGMCVN,4blok7SOCkin,1
2026-02-22 21:33:42,1771796022517,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,56wx8-1771796022517-65af61b6e227,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,32,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:33:42,1771796022032,portfoliosantossergio.vercel.app/es-AR,GET,,200,sm9pf-1771796022032-d670ca984f24,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,10,gru1,255,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MBGRRC1GCFJET3GMKFDSN,4blok7SOCkin,1
2026-02-22 21:33:42,1771796022032,portfoliosantossergio.vercel.app/es-AR,GET,,200,sm9pf-1771796022032-d670ca984f24,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/es-AR,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,278,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:33:23,1771796003933,portfoliosantossergio.vercel.app/es-MX,GET,,200,ffhc5-1771796003933-52a426d1d217,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,iad1,250,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MAZ38HNXHRCY91VG78YR3,d744SwUP8rme,1
2026-02-22 21:33:23,1771796003933,portfoliosantossergio.vercel.app/es-MX,GET,,200,ffhc5-1771796003933-52a426d1d217,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,static,/es-MX,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,191,iad1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:33:23,1771796003883,portfoliosantossergio.vercel.app/es-MX,GET,,200,bmhmz-1771796003883-8cd428014968,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,20,iad1,248,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MAZ1W3HCF0FC5ZMDGQST7,d744SwUP8rme,1
2026-02-22 21:33:23,1771796003883,portfoliosantossergio.vercel.app/es-MX,GET,,200,bmhmz-1771796003883-8cd428014968,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,static,/es-MX,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,231,iad1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:33:23,1771796003274,portfoliosantossergio.vercel.app/es-MX,GET,,200,4f94j-1771796003274-292474f1ce22,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,8,gru1,255,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MAYESM3RVMQ7BQQ7YJ3GN,4blok7SOCkin,1
2026-02-22 21:33:23,1771796003274,portfoliosantossergio.vercel.app/es-MX,GET,,200,4f94j-1771796003274-292474f1ce22,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,static,/es-MX,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,38,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:33:21,1771796001679,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,4957r-1771796001679-6c0122161242,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,5,gru1,255,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MAWWMPKM8J095ZSM342X7,4blok7SOCkin,1
2026-02-22 21:33:21,1771796001679,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,4957r-1771796001679-6c0122161242,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,28,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:33:21,1771796001263,portfoliosantossergio.vercel.app/es-MX,GET,,200,kg4h8-1771796001263-11fecb31ce1b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,7,gru1,255,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MAWFSRNJW1M5XA3N15Q90,4blok7SOCkin,1
2026-02-22 21:33:21,1771796001263,portfoliosantossergio.vercel.app/es-MX,GET,,200,kg4h8-1771796001263-11fecb31ce1b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/es-MX,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,261,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:58,1771795978847,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,cpcct-1771795978847-019796e920f0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,7,gru1,254,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MA6K32QFN1AZZV0D34WVW,4blok7SOCkin,1
2026-02-22 21:32:58,1771795978847,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,cpcct-1771795978847-019796e920f0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,26,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:58,1771795978687,portfoliosantossergio.vercel.app/es-ES,GET,,304,cl5pf-1771795978687-d59334ce5ecb,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,7,gru1,254,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3MA6E50H180APZ8NC1H2PF,4blok7SOCkin,1
2026-02-22 21:32:58,1771795978687,portfoliosantossergio.vercel.app/es-ES,GET,,304,cl5pf-1771795978687-d59334ce5ecb,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/es-ES,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,30,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:50,1771795970488,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,6hsrm-1771795970488-2deaf209c4b3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,7,gru1,254,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9YEH4GV2A74CJ50FM1YA,4blok7SOCkin,1
2026-02-22 21:32:50,1771795970488,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,6hsrm-1771795970488-2deaf209c4b3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,46,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:50,1771795970346,portfoliosantossergio.vercel.app/pt-BR,GET,,304,cz9ls-1771795970346-9b6d9c51e83d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,7,gru1,254,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9Y9HWV06C2TR7ZHBWEY6,4blok7SOCkin,1
2026-02-22 21:32:50,1771795970346,portfoliosantossergio.vercel.app/pt-BR,GET,,304,cz9ls-1771795970346-9b6d9c51e83d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,25,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:48,1771795968356,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1ytar,200,z67hg-1771795968356-09f97ca5133e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,11,gru1,254,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9WBB4VEY6SE97HZDCAS8,4blok7SOCkin,1
2026-02-22 21:32:48,1771795968356,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1ytar,200,z67hg-1771795968356-09f97ca5133e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR.segments/_index.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,43,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:48,1771795968356,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=4qgwv,200,fjzqb-1771795968356-d4e350c1b72a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,10,gru1,249,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9WB7E66T8TMQM18GAPY7,QZwi1W2yUC26,1
2026-02-22 21:32:48,1771795968356,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=4qgwv,200,fjzqb-1771795968356-d4e350c1b72a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR.segments/$d$lang.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,29,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:48,1771795968356,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1o7kc,200,d98nv-1771795968356-a019aa340c74,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,251,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9WBDQEKQ4DHR9Q77FY04,443IZHtbdIwF,1
2026-02-22 21:32:48,1771795968356,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1o7kc,200,d98nv-1771795968356-a019aa340c74,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR.segments/$d$lang/__PAGE__.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,31,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:48,1771795968353,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=oiy2u,200,hxjpr-1771795968353-09f178ba9213,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,250,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9WB5AG9AEK1AV3DC0PMH,2kbNjwaLk2LL,1
2026-02-22 21:32:48,1771795968353,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=oiy2u,200,hxjpr-1771795968353-09f178ba9213,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR.segments/_head.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,27,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:48,1771795968330,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,bkg4d-1771795968330-325d4be11dec,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,12,gru1,250,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9WAEXZZKJ7RDV4RHEC2S,2kbNjwaLk2LL,1
2026-02-22 21:32:48,1771795968330,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,bkg4d-1771795968330-325d4be11dec,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,34,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:48,1771795968296,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=gup67,200,fjzqb-1771795968296-976e9c594d68,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,250,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9W9B2WJ7KRWD2AN0M73T,2kbNjwaLk2LL,1
